,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2541340,Accounts/Data Analysis for Barclay - Production,,,,,SUBMITTED,,3,8/5/14,8:41:07 AM,,E049468,,,MRSOWN,8/5/14,1:41:27 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/5/14,,1:40:45 PM,E033372,,,,|bc|C|N|.5|   Report is attached.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2541677,Account not appearing on Customer Service - Barclays - Production,,,,,SUBMITTED,,3,8/5/14,10:15:59 AM,,E049468,,,MRSOWN,8/5/14,11:46:23 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/5/14,,11:42:57 AM,E049033,,,,|bc|B|N|0.5|Account not enrolled,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2542003,Fulfillment Management screen vendor selection error in Customer Service module for both Production and MTF,,,,,REWORK,,2,8/5/14,11:57:01 AM,,E034145,,,MRS-SUPPORT,2/4/15,3:42:37 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,DONOTSURVEY,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
2/4/15,,3:41:16 AM,E041890,,,,ACT was in SUBMITTED state in our queue,,,,,,,,,,,,,,,
8/7/14,,6:19:42 PM,E033372,,,,|mc|A|N|.5|  Need to know the user_id of the person getting this error.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2542147,FRN Back score (ICA 14857),,,,,SUBMITTED,,3,8/5/14,12:50:47 PM,,E040220,,,MRSOWN,8/5/14,4:34:13 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/5/14,,4:32:33 PM,E020147,,,,"|frn|G|Y|1|  backscoring complete, file sent",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2542303,LOYALTY REWARDS Open Case Aging by Vendor not displaying report in Production and MTF (Data Mart Reporting 2.0 Module),,,,,REWORK,,2,8/5/14,1:43:50 PM,,E034145,,,MRS-SUPPORT,2/4/15,3:35:55 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
,,,,,,,,,,,,,DONOTSURVEY,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
2/4/15,,3:34:02 AM,E041890,,,,ACT was SUBMITTED but no worklog provided,,,,,,,,,,,,,,,
11/12/14,,12:35:52 PM,E033372,,,,"|bmx|A|X.5|  ACT was REWORKED back to MRS-Support, no information was provided.",,,,,,,,,,,,,,,
8/7/14,,6:37:58 PM,E033372,,,,|bmx|A|N|1|  Application/report is working correctly.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2544196,Sears (ICA 15781)- No Transaction File on 8/4,,,,,SUBMITTED,,3,8/6/14,8:57:24 AM,,E040220,,,MRSOWN,8/6/14,12:01:18 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/6/14,,11:58:29 AM,E020147,,,,|searsvn|G|N|.5|  two files sent on Aug 5th,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2546975,Barclaycard - 2182 Manual Points Load for July 14,,,,,SUBMITTED,,3,8/7/14,9:28:49 AM,,E049468,,,MRSOWN,8/13/14,12:08:15 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/8/14,,8:35:20 AM,E049468,,,,File re-added,,,,,,,,,,,,,,,
8/7/14,,3:43:10 PM,E049033,,,,|bc|A|N|.25|I cant see the file,,,,,,,,,,,,,,,
8/13/14,,12:05:16 PM,E049033,,,,|bc|A|Y|2|Adjustments done,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2552821,FRN (ICA 14857) Experiencing Card Linking Error,,,,,SUBMITTED,,3,8/11/14,11:22:46 AM,,E040220,,,MRSOWN,8/15/14,10:01:29 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/15/14,,9:58:33 AM,E020147,,,,|frn|G|N|.25|  Still experiencing issues?,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2555085,Process Batch 22 records in Production for FRN (ICA 14857),,,,,SUBMITTED,,3,8/12/14,4:08:10 PM,,E040220,,,MRSOWN,8/14/14,3:27:36 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/13/14,,2:11:41 PM,E033372,,,,|frn|B|N|.5|  Routing to MRS Batch,,,,,,,,,,,,,,,
8/14/14,,3:26:11 AM,E040832,,,,|frn|B|Y|1|  File Processed with success Except one file.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2555987,FRN (ICA 14857) Batch 22,,,,,SUBMITTED,,3,8/12/14,4:27:27 PM,,E040220,,,MRSOWN,8/14/14,3:19:50 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/13/14,,2:56:31 PM,E033372,,,,|frn|B|N|.5|  Assigning to MRS Batch,,,,,,,,,,,,,,,
8/14/14,,3:19:13 AM,E040832,,,,|frn|B|Y|.5|  File Processed with success.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2559505,Accounts not appearing on Customer Service - Barclays - Production,,,,,SUBMITTED,,3,8/14/14,7:28:48 AM,,E049468,,,MRSOWN,8/14/14,12:50:57 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/14/14,,12:44:40 PM,E049033,,,,|bc|C|N|1|Please Check,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2564150,Silicon Valley Bank - Point Adjustment (ICA 10204),,,,,SUBMITTED,,3,8/18/14,12:09:44 PM,,E040220,,,MRSOWN,8/26/14,11:02:12 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/25/14,,3:13:52 PM,E040220,,,,Answer,,,,,,,,,,,,,,,
8/25/14,,3:15:40 PM,E040220,,,,,,,,,,,,,,,,,,,
8/26/14,,10:56:48 AM,E033372,,,,|svb|A|Y|.5|  Adjustment applied.,,,,,,,,,,,,,,,
8/18/14,,12:31:27 PM,E047589,,,,|svb|G|N|0.25|Question,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2564168,Shopkick - Transaction File Question (ICA 8999),,,,,SUBMITTED,,3,8/18/14,12:22:05 PM,,E040220,,,MRSOWN,8/19/14,2:05:38 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/19/14,,2:02:03 PM,E030232,,,,|shp|B|N|.5| DW maintenance notifications,,,,,,,,,,,,,,,
8/18/14,,5:41:58 PM,E040220,,,,Notifications,,,,,,,,,,,,,,,
8/18/14,,4:57:30 PM,E030232,,,,|shp|B|N|.25| it was a maintenance weekend,,,,,,,,,,,,,,,
8/18/14,,4:23:03 PM,E047589,,,,|shp|G|N|0.25|Routing to Batch team,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2564636,Process FRN Batch 22 in Production (ICA 14857),,,,,SUBMITTED,,3,8/18/14,2:20:51 PM,,E040220,,,MRSOWN,8/21/14,1:57:18 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/20/14,,4:35:43 PM,E020147,,,,|frn|G|Y|2|  files processed as requested with the following results,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2566143,Thanks Again Missing Transaction File (TS44) - ICA 15098,,,,,SUBMITTED,,3,8/19/14,9:43:22 AM,,E040220,,,MRSOWN,8/26/14,2:55:12 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/26/14,,2:38:23 PM,E050545,,,,|tavn|B|N|6| File transmission was checked,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2566398,Verify that these transactions are not duplicates,,,,,SUBMITTED,,3,8/19/14,10:50:34 AM,,E028265,,,CHDRSL,8/21/14,2:01:23 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/21/14,,1:57:33 PM,E050447,,,,|supbr|C|N|1.5| Transactions are not duplicated,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2567182,Please remove a duplicate enrollment for FRN (ICA 14857),,,,,SUBMITTED,,3,8/19/14,2:45:13 PM,,E040220,,,MRSOWN,8/25/14,9:03:35 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/25/14,,9:01:39 AM,E047589,,,,|frn|G|Y|0.5|Account has been purged,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2569905,Barclaycard - 2182 Contactless Manual Bonus Points Load #1,,,,,SUBMITTED,,3,8/21/14,3:21:09 AM,,E049468,,,MRSOWN,8/28/14,3:36:44 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/26/14,,12:36:57 PM,E049033,,,,|bc|C|N|0.25|Missing Attachment,,,,,,,,,,,,,,,
8/28/14,,3:29:06 PM,E049033,,,,|bc|A|Y|2|Adjustments were done,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2571299,FRN Backscore Request (ICA 14857),,,,,SUBMITTED,,3,8/21/14,2:21:24 PM,,E040220,,,MRSOWN,8/28/14,5:26:44 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/27/14,,6:11:52 PM,E033372,,,,"|frn|B|N|.5|  MRS_Batch Support, please run the backscoring again.",,,,,,,,,,,,,,,
8/27/14,,5:27:42 AM,E040832,,,,|frn|G|N|0.5| Backscore done for FRN transactions to 6/21/14,,,,,,,,,,,,,,,
8/28/14,,5:23:36 AM,E040832,,,,|frn|G|N|0.5| Again Backscore done for FRN transactions to 6/21/14 for Added Location_id set,,,,,,,,,,,,,,,
8/27/14,,3:38:27 PM,E040220,,,,Updated SET with the Location ID,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2574360,GCC Loyalty Project - Revised Custom Sets Values,,,,,SUBMITTED,,2,8/25/14,4:00:59 AM,,E037398,,,CHDRSL,8/29/14,10:35:36 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/29/14,,10:32:57 AM,E030232,,,,|gccl|G|Y|.5| rebate information now can be entered,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2575588,Build ICA in MTF & Production for ICA 16268 - DATOS,,,,,SUBMITTED,,3,8/25/14,2:04:58 PM,,E040220,,,MRSOWN,8/27/14,10:56:48 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/27/14,,10:56:06 AM,E020147,,,,|datos|G|Y|1|  DATOS added to member hierarchy,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2578845,Error during MRS item creation,,,,,SUBMITTED,,3,8/27/14,5:22:39 AM,,E043587,,,GIS,8/28/14,10:45:41 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/28/14,,10:44:53 AM,E030232,,,,|mc|A|N|.5| INC714167 / PRB65920,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2581094,Barclaycard - 2182 Contactless Manual Bonus Points Load #2,,,,,SUBMITTED,,3,8/28/14,6:51:20 AM,,E047818,,,MRSOWN,9/2/14,9:41:40 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
9/2/14,,9:39:39 AM,E049033,,,,|bc|A|Y|2|Please Check,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2581224,Silicon Valley Bank (ICA 10204),,,,,SUBMITTED,,3,8/28/14,8:36:49 AM,,E040220,,,MRSOWN,8/28/14,11:07:57 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
8/28/14,,11:06:47 AM,E033372,,,,|svb|D|Y|.5|   Adjustments given as requested.,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2584312,Research - Multiple Programs under same ICA,,,,,SUBMITTED,,2,8/31/14,3:40:31 AM,,E037398,,,CHDRSL,9/4/14,9:08:15 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
9/4/14,,9:07:42 AM,E047589,,,,|mc|G|N|0.25|Response below,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2584732,Missing redemption e-mail,,,,,SUBMITTED,,3,9/1/14,6:31:55 AM,,E043587,,,GIS,10/10/14,6:39:24 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
10/10/14,,6:36:28 PM,E033372,,,,|bre|A|N|5|  INC732372 / PRB66662 - Redemption emails are not being recieved for MOM programs,,,,,,,,,,,,,,,
9/25/14,,3:15:15 AM,E043587,,,,Listed similar cases,,,,,,,,,,,,,,,
10/2/14,,5:14:35 AM,E041890,,,,|bre|A|N|1| - Testing request,,,,,,,,,,,,,,,
10/3/14,,2:03:52 AM,E041890,,,,|bre|A|N|.25| - Testing,,,,,,,,,,,,,,,
10/2/14,,5:54:38 AM,E043587,,,,testing,,,,,,,,,,,,,,,
9/30/14,,6:57:15 AM,E043587,,,,needed assistance,,,,,,,,,,,,,,,
9/3/14,,9:20:02 AM,E033372,,,,|bre|A|N|.5|  Answer to your question.,,,,,,,,,,,,,,,
9/2/14,,2:52:13 PM,E033372,,,,"|bre|A|N|.5|  Program setup is correct, redemption will generate emails.",,,,,,,,,,,,,,,
9/3/14,,2:28:22 AM,E043587,,,,marketing box,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2587276,Data Pull For Citizens,,,,,SUBMITTED,,3,9/2/14,6:06:41 PM,,E028265,,,CHDRSL,9/3/14,2:19:57 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
9/2/14,,6:14:42 PM,E028265,,,,Points as implied decimal,,,,,,,,,,,,,,,
9/3/14,,2:14:35 PM,E050545,,,,|ch1|C|Y|1| Reported will be provided by Jason Goodgold,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2587835,MRS problem when reviewing catalogue/categories at website,,,,,SUBMITTED,,2,9/3/14,5:17:57 AM,,E043587,,,GIS,9/3/14,6:37:26 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
9/3/14,,6:36:51 AM,E041890,,,,|mom|G|N|.5| - INC714424 / PRB65928,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2588360,Expired Points Ran for August?,,,,,SUBMITTED,,3,9/3/14,10:16:41 AM,,E028265,,,CHDRSL,9/3/14,1:51:16 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the specifications,,,,,,,,,,,,,,,,,,,,,,
Alphanumeric Value,,,,,,,,,,,,,Attribute,,,,,,,,,
Batch Code,,,,,,,,,,,,,MRSCOMPONENT,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
9/3/14,,1:46:08 PM,E030232,,,,|ch1|B|N|2| TRT / INC715976 caused issues with the datamart jobs,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2589857,Redemption files for Arvato Poland,,,,,SUBMITTED,,3,9/4/14,3:08:39 AM,,E043587,,,GIS,9/10/14,3:24:49 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
9/10/14,,3:23:38 PM,E047589,,,,|arvato|G|N|0.75|File attached,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2590122,correct merchant name in MRS promotion : 3_Nexto_Jan2014-Dec2014_5x more points,,,,,SUBMITTED,,3,9/4/14,8:45:26 AM,,E043587,,,GIS,9/4/14,12:54:59 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
9/4/14,,12:41:57 PM,E033197,,,,|bos|G|N|1| - Question on the Merchant DBA Name,,,,,,,,,,,,,,,
9/4/14,,4:35:06 PM,E030232,,,,|bos|G|N|.25| must submit to MRS Promotions Requests,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2592262,Back Extract Transaction for FRN (14857),,,,,SUBMITTED,,3,9/5/14,9:25:38 AM,,E040220,,,MRSOWN,9/6/14,7:53:48 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
9/6/14,,7:45:27 PM,E033372,,,,|frn|D|N|1|   Transaction(s) backscored,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2592590,Please set these accounts to 003,,,,,SUBMITTED,,3,9/5/14,11:04:21 AM,,E028265,,,CHDRSL,9/5/14,12:08:37 PM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
9/5/14,,6:34:49 PM,E047751,,,,|ch1|A|Y|2|Accounts have been updated,,,,,,,,,,,,,,,
9/5/14,,12:00:58 PM,E050447,,,,|ch1|A|Y|1| 4524 records were updated,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
The activity details,,,,,,,,,,,,,,,,,,,,,,
Activity,Summary,,,,,Status,,Priority,Actual Start,,,Owner,,Owner Group,Responsible Group,Status Date,,,,Environment,,Org Rec ID
ACT2594869,Sears ICA 15781 - File Transmission Problem,,,,,SUBMITTED,,3,9/8/14,10:10:59 AM,,E040220,,,MRSOWN,9/11/14,6:41:07 AM,,,,,
,,,,,,,,,,,,,,,,,,,,,,
All the worklog entries,,,,,,,,,,,,,,,,,,,,,,
Date,,,Created By,,,,Summary,,,,,,,,,,,,,,,
9/11/14,,6:39:31 AM,E040832,,,,|searsvn|G|N|1| Request Processed with success,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
